timestamp,rpm,flow,pressure,power
2026-05-17 08:04:33,495.08,25.68,3.81,93.34
2026-05-17 08:04:35,928.86,19.02,3.76,342.34
2026-05-17 08:04:37,836.74,30.34,5.97,324.64
2026-05-17 08:04:39,709.35,18.04,3.0,177.77
2026-05-17 08:04:41,602.67,32.66,1.87,126.05
2026-05-17 08:04:43,450.23,32.25,2.35,57.58
2026-05-17 08:04:45,597.98,19.23,3.68,342.35
2026-05-17 08:04:47,645.16,20.22,2.67,347.62
2026-05-17 08:04:49,834.05,33.09,4.83,109.85
2026-05-17 08:04:51,485.82,39.08,3.24,264.18
2026-05-17 08:04:53,648.46,22.03,3.2,124.74
2026-05-17 08:04:55,842.48,41.05,4.76,286.77
2026-05-17 08:04:57,498.27,19.65,3.2,311.68
2026-05-17 08:04:59,622.07,26.0,4.01,82.33
2026-05-17 08:05:01,560.04,25.48,3.88,86.13
2026-05-17 08:05:03,669.16,30.33,3.75,127.33
2026-05-17 08:05:05,816.9,40.94,1.53,120.55
2026-05-17 08:05:07,416.98,24.45,2.0,88.21
2026-05-17 08:05:09,520.29,44.11,3.13,71.18
2026-05-17 08:05:11,478.75,34.74,3.07,152.94
2026-05-17 08:05:13,660.94,17.29,5.22,213.35
2026-05-17 08:05:15,514.09,43.2,5.65,254.49
2026-05-17 08:05:17,580.73,24.2,5.15,101.25
2026-05-17 08:05:19,862.99,37.23,4.54,251.28
2026-05-17 08:05:21,420.63,41.46,3.31,55.46
2026-05-17 08:05:23,594.11,42.17,5.37,309.94
2026-05-17 08:05:25,801.3,22.52,5.8,286.19
2026-05-17 08:05:27,894.85,20.0,3.77,290.9
2026-05-17 08:05:29,895.13,22.35,5.38,249.03
2026-05-17 08:05:31,545.36,31.09,3.29,294.19
2026-05-17 08:05:33,469.86,20.72,1.73,122.08
2026-05-17 08:05:35,714.1,36.53,2.01,150.4
2026-05-17 08:05:37,526.62,24.4,2.04,211.05
2026-05-17 08:05:39,445.3,16.79,5.53,279.86
2026-05-17 08:05:41,721.72,23.85,5.05,75.75
2026-05-17 08:05:43,503.56,36.96,1.85,316.02
2026-05-17 08:05:46,549.38,20.08,3.09,348.9
2026-05-17 08:05:48,829.45,38.96,5.19,340.15
2026-05-17 08:05:50,862.54,20.77,2.24,341.75
2026-05-17 08:05:52,458.06,26.94,4.97,124.96
2026-05-17 08:05:54,740.26,23.82,1.54,346.3
2026-05-17 08:05:56,666.93,18.14,3.5,289.93
2026-05-17 08:05:58,464.75,24.93,3.52,222.99
2026-05-17 08:06:00,726.86,26.29,3.13,182.77
2026-05-17 08:06:02,737.49,23.57,3.65,286.86
2026-05-17 08:06:04,616.46,24.49,3.75,125.92
2026-05-17 08:06:06,709.64,20.31,3.19,314.33
2026-05-17 08:06:08,832.22,27.63,1.73,226.67
2026-05-17 08:06:10,749.34,17.5,5.73,338.68
2026-05-17 08:06:12,445.6,31.33,5.17,268.19
2026-05-17 08:06:14,405.11,17.4,5.24,249.38
2026-05-17 08:06:16,649.84,27.02,1.63,266.34
2026-05-17 08:06:18,457.06,43.73,4.48,216.95
2026-05-17 08:06:20,936.46,35.01,3.45,269.26
2026-05-17 08:06:22,644.3,16.38,3.1,85.05
2026-05-17 08:06:24,485.49,36.28,2.57,215.71
2026-05-17 08:06:26,631.7,40.63,3.41,327.55
2026-05-17 08:06:28,633.08,39.89,5.29,201.5
2026-05-17 08:06:30,877.78,24.03,3.22,112.03
2026-05-17 08:06:32,879.06,44.79,2.78,237.8
2026-05-17 08:06:34,790.68,34.78,3.1,192.47
2026-05-17 08:06:36,586.25,41.5,2.21,67.82
2026-05-17 08:06:38,857.49,28.72,1.56,323.83
2026-05-17 08:06:40,403.36,28.2,5.65,196.46
2026-05-17 08:06:42,821.79,36.82,5.68,279.99
2026-05-17 08:06:44,830.99,35.19,2.46,161.82
2026-05-17 08:06:46,775.1,30.35,5.63,216.16
2026-05-17 08:06:48,423.17,38.52,2.52,127.09
2026-05-17 08:06:50,840.23,35.1,5.93,296.46
2026-05-17 08:06:52,794.93,20.55,2.08,202.26
2026-05-17 08:06:54,707.1,37.92,3.92,158.67
2026-05-17 08:06:56,555.67,41.14,5.12,67.81
2026-05-17 08:06:58,825.08,35.25,5.06,317.33
2026-05-17 08:07:00,929.48,18.43,3.48,243.16
2026-05-17 08:07:02,476.56,31.1,5.93,247.39
2026-05-17 08:07:04,427.18,36.2,4.84,155.21
2026-05-17 08:07:06,665.1,25.67,3.23,185.05
2026-05-17 08:07:08,934.6,32.08,2.52,55.62
2026-05-17 08:07:10,477.68,39.36,4.01,237.22
2026-05-17 08:07:12,865.42,33.73,4.25,293.3
2026-05-17 08:07:14,839.43,31.71,3.07,153.35
2026-05-17 08:07:16,663.96,19.44,2.85,63.92
2026-05-17 08:07:18,430.2,22.91,5.22,59.89
2026-05-17 08:07:20,934.07,40.3,5.88,256.39
2026-05-17 08:07:22,858.37,41.5,2.65,333.63
2026-05-17 08:07:24,890.5,41.82,2.06,302.23
2026-05-17 08:07:26,835.02,23.75,2.96,226.95
2026-05-17 08:07:28,690.79,33.99,3.03,346.01
2026-05-17 08:07:30,660.52,15.59,4.76,140.96
2026-05-17 08:07:32,819.44,27.25,5.1,103.69
2026-05-17 08:07:34,824.72,43.52,5.23,239.79
2026-05-17 08:07:36,471.15,39.01,5.68,148.26
2026-05-17 08:07:38,604.81,28.2,4.73,295.84
2026-05-17 08:07:40,714.19,19.21,4.67,303.64
2026-05-17 08:07:42,604.87,26.08,2.41,245.97
2026-05-17 08:07:44,878.38,29.92,5.37,331.31
2026-05-17 08:07:46,433.84,16.12,5.29,134.46
2026-05-17 08:07:48,451.97,20.0,3.33,325.5
2026-05-17 08:07:50,917.62,25.97,2.44,150.53
2026-05-17 08:07:52,747.69,24.84,3.12,223.14
2026-05-17 08:07:54,594.6,22.44,5.93,276.04
2026-05-17 08:07:56,798.09,41.51,2.21,77.19
2026-05-17 08:07:58,500.72,35.54,4.69,272.51
2026-05-17 08:08:00,437.18,18.84,4.52,195.07
2026-05-17 08:08:02,456.77,18.67,3.68,312.48
2026-05-17 08:08:04,721.7,19.86,3.32,324.38
2026-05-17 08:08:06,482.1,30.05,3.63,329.34
2026-05-17 08:08:08,439.6,32.93,3.59,161.35
2026-05-17 08:08:10,462.51,23.37,4.44,319.76
2026-05-17 08:08:12,580.48,36.52,3.12,296.21
2026-05-17 08:08:14,750.59,41.32,3.61,211.37
2026-05-17 08:08:16,710.69,18.83,5.22,222.64
2026-05-17 08:08:18,782.44,36.79,3.95,197.07
2026-05-17 08:08:20,491.92,40.16,5.08,167.99
2026-05-17 08:08:22,798.45,40.46,3.59,177.53
2026-05-17 08:08:24,767.1,21.56,2.04,184.9
2026-05-17 08:08:26,701.41,40.77,4.29,64.53
2026-05-17 08:08:28,571.85,21.33,1.98,334.59
2026-05-17 08:08:30,746.29,17.74,5.64,82.89
2026-05-17 08:08:32,855.45,28.79,1.9,259.64
2026-05-17 08:08:34,705.14,39.71,2.6,181.17
2026-05-17 08:08:36,539.41,41.08,4.13,89.97
2026-05-17 08:08:38,922.27,22.2,2.9,324.88
2026-05-17 08:08:40,473.78,34.31,4.21,348.52
2026-05-17 08:08:42,610.28,20.64,2.63,174.84
2026-05-17 08:08:44,542.18,40.48,3.01,178.34
2026-05-17 08:08:46,849.21,43.92,4.52,145.61
2026-05-17 08:08:48,723.77,36.73,3.59,232.24
2026-05-17 08:08:50,555.69,25.63,4.62,203.41
2026-05-17 08:08:52,414.44,35.39,3.33,303.58
2026-05-17 08:08:54,814.44,31.33,2.51,271.99
2026-05-17 08:08:56,948.48,32.14,1.76,236.66
2026-05-17 08:08:58,896.6,37.61,3.11,268.3
2026-05-17 08:09:00,808.88,17.72,3.21,107.18
2026-05-17 08:09:02,685.45,27.01,1.81,334.99
2026-05-17 08:09:04,803.86,28.5,4.13,187.74
2026-05-17 08:09:06,655.29,17.04,2.78,119.87
2026-05-17 08:09:08,618.74,20.26,4.51,147.63
2026-05-17 08:09:10,686.4,29.24,3.87,108.61
2026-05-17 08:09:12,730.61,34.17,1.79,271.34
2026-05-17 08:09:14,518.6,22.67,5.43,87.46
2026-05-17 08:09:16,612.73,40.55,5.1,331.0
2026-05-17 08:09:18,870.39,20.31,1.71,223.13
2026-05-17 08:09:20,710.38,16.22,3.9,144.47
2026-05-17 08:09:22,615.31,35.21,1.91,209.23
2026-05-17 08:09:24,501.52,40.66,3.76,241.97
2026-05-17 08:09:26,717.86,44.08,4.13,295.54
2026-05-17 08:09:28,547.75,33.14,5.16,61.06
2026-05-17 08:09:30,733.3,36.42,1.68,207.7
2026-05-17 08:09:33,757.03,25.01,2.99,252.99
2026-05-17 08:09:35,564.72,37.3,5.54,304.11
2026-05-17 08:09:37,935.67,26.78,4.42,315.58
2026-05-17 08:09:39,728.93,43.63,3.46,117.58
2026-05-17 08:09:41,503.25,23.27,2.96,144.98
2026-05-17 08:09:43,593.75,15.55,4.91,271.25
2026-05-17 08:09:45,411.1,31.47,2.59,177.86
2026-05-17 08:09:47,648.17,27.1,1.76,112.38
2026-05-17 08:09:49,580.69,42.63,3.64,96.67
2026-05-17 08:09:51,841.09,33.74,5.96,153.78
2026-05-17 08:09:53,805.28,39.81,5.96,113.57
2026-05-17 08:09:55,592.82,16.15,5.08,278.92
2026-05-17 08:09:57,540.72,38.24,3.29,165.95
2026-05-17 08:09:59,938.08,25.81,4.36,271.13
2026-05-17 08:10:01,864.58,36.85,3.58,164.31
2026-05-17 08:10:03,464.68,44.72,3.62,294.74
2026-05-17 08:10:05,530.77,21.7,3.02,134.86
2026-05-17 08:10:07,583.44,26.27,2.62,115.08
2026-05-17 08:10:09,535.7,15.15,3.44,226.14
2026-05-17 08:10:11,597.52,17.67,2.28,120.95
2026-05-17 08:10:13,521.85,26.63,3.52,300.14
2026-05-17 08:10:15,751.24,33.46,3.85,57.44
2026-05-17 08:10:17,553.34,15.23,4.65,167.53
2026-05-17 08:10:19,471.59,30.62,2.55,161.68
2026-05-17 08:10:21,819.44,16.6,4.36,337.8
2026-05-17 08:10:23,872.24,15.69,2.7,77.24
2026-05-17 08:10:25,864.86,26.35,1.82,332.16
2026-05-17 08:10:27,928.61,19.28,1.66,55.13
2026-05-17 08:10:29,592.03,43.89,1.85,214.6
2026-05-17 08:10:31,720.68,33.63,3.71,94.49
2026-05-17 08:10:33,893.49,39.19,5.39,132.02
2026-05-17 08:10:35,787.47,34.11,3.06,137.74
2026-05-17 08:10:37,433.51,29.43,2.2,57.58
2026-05-17 08:10:39,858.55,39.38,1.57,64.62
2026-05-17 08:10:41,420.32,41.52,5.16,246.19
2026-05-17 08:10:43,441.09,30.39,1.77,271.58
2026-05-17 08:10:45,584.08,29.5,4.59,80.11
2026-05-17 08:10:47,702.45,36.1,2.38,316.5
2026-05-17 08:10:49,893.79,36.01,2.05,55.71
2026-05-17 08:10:51,767.05,19.26,4.19,61.37
2026-05-17 08:10:53,621.69,31.87,3.25,165.62
2026-05-17 08:10:55,850.92,27.53,1.92,138.47
2026-05-17 08:10:57,649.33,23.92,5.87,216.8
2026-05-17 08:10:59,460.42,35.65,2.06,269.73
2026-05-17 08:11:01,781.38,44.38,3.86,67.48
2026-05-17 08:11:03,532.03,42.87,1.69,150.4
2026-05-17 08:11:05,843.53,40.49,4.32,161.2
2026-05-17 08:11:07,732.87,21.65,5.88,119.51
2026-05-17 08:11:09,940.51,30.82,5.97,325.81
2026-05-17 08:11:11,786.31,17.17,5.74,76.84
2026-05-17 08:11:13,805.23,31.23,4.85,57.55
2026-05-17 08:11:15,464.12,29.89,4.51,174.07
2026-05-17 08:11:17,459.6,17.95,3.85,109.17
2026-05-17 08:11:19,893.79,44.65,3.72,128.05
2026-05-17 08:11:21,545.02,28.39,2.81,345.65
2026-05-17 08:11:23,674.52,15.85,4.54,120.82
2026-05-17 08:11:25,531.33,26.11,2.28,314.75
2026-05-17 08:11:27,768.91,32.11,2.8,256.04
2026-05-17 08:11:29,701.14,23.29,1.76,229.67
2026-05-17 08:11:31,565.86,42.2,5.07,124.18
2026-05-17 08:11:33,833.74,24.41,2.06,88.89
2026-05-17 08:11:35,640.47,38.72,2.44,226.66
2026-05-17 08:11:37,404.94,23.73,5.78,59.39
2026-05-17 08:11:39,886.44,18.34,4.56,248.27
2026-05-17 08:11:41,614.96,27.42,4.64,138.5
2026-05-17 08:11:43,892.7,27.91,1.77,155.82
2026-05-17 08:11:45,809.76,40.69,2.43,88.85
2026-05-17 08:11:47,548.45,36.39,2.65,158.28
2026-05-17 08:11:49,643.39,23.41,3.74,302.81
2026-05-17 08:11:51,467.49,29.84,2.56,261.58
2026-05-17 08:11:53,806.4,23.21,2.81,296.88
2026-05-17 08:11:55,731.27,44.73,4.35,178.84
2026-05-17 08:11:57,677.65,43.46,3.93,133.03
2026-05-17 08:11:59,620.15,39.11,2.88,278.56
2026-05-17 08:12:01,632.56,30.07,3.67,117.87
2026-05-17 08:12:03,934.76,25.67,3.98,184.35
2026-05-17 08:12:05,652.48,34.65,1.51,283.08
2026-05-17 08:12:07,682.23,42.27,1.88,185.79
2026-05-17 08:12:09,649.35,15.76,4.97,216.87
2026-05-17 08:12:11,536.63,35.61,3.35,122.2
2026-05-17 08:12:13,502.51,16.52,2.22,344.53
2026-05-17 08:12:15,840.09,31.53,5.69,317.47
2026-05-17 08:12:17,853.35,29.82,4.5,341.4
2026-05-17 08:12:19,679.6,21.24,5.37,300.61
2026-05-17 08:12:21,882.79,17.09,5.23,203.68
2026-05-17 08:12:23,434.07,28.13,2.5,247.02
2026-05-17 08:12:25,790.85,41.29,2.5,222.55
2026-05-17 08:12:27,700.86,26.44,5.45,103.41
2026-05-17 08:12:29,785.89,35.56,4.58,87.47
2026-05-17 08:12:31,599.1,42.73,1.67,268.74
2026-05-17 08:12:33,534.8,24.72,2.16,318.98
2026-05-17 08:12:35,820.78,37.49,3.37,248.14
2026-05-17 08:12:37,621.37,26.6,3.07,330.2
2026-05-17 08:12:39,909.35,18.04,1.81,166.55
2026-05-17 08:12:41,448.43,41.81,5.33,64.64
2026-05-17 08:12:43,866.28,15.95,3.61,207.5
2026-05-17 08:12:45,540.45,40.05,5.82,110.99
2026-05-17 08:12:47,752.92,31.86,1.76,245.97
2026-05-17 08:12:49,470.24,28.74,5.96,233.91
2026-05-17 08:12:51,864.9,43.49,3.66,130.28
2026-05-17 08:12:53,731.46,28.08,4.11,92.5
2026-05-17 08:12:55,679.58,38.06,2.1,229.09
2026-05-17 08:12:57,460.38,15.9,4.03,342.8
2026-05-17 08:12:59,514.24,27.31,2.42,204.47
2026-05-17 08:13:01,902.89,42.52,5.99,201.12
2026-05-17 08:13:03,660.61,39.57,5.38,293.82
2026-05-17 08:13:05,806.73,24.9,5.44,176.5
2026-05-17 08:13:07,725.64,27.69,3.2,160.48
2026-05-17 08:13:09,729.83,19.77,5.71,177.02
2026-05-17 08:13:11,772.74,21.2,2.04,119.89
2026-05-17 08:13:13,743.82,15.8,4.5,52.87
2026-05-17 08:13:15,620.79,29.0,4.72,223.53
2026-05-17 08:13:17,530.32,43.83,3.47,64.64
2026-05-17 08:13:19,472.39,24.82,3.29,348.32
2026-05-17 08:13:21,519.87,41.26,3.55,311.25
2026-05-17 08:13:23,609.28,39.67,2.94,83.09
2026-05-17 08:13:25,658.68,28.7,5.27,181.46
2026-05-17 08:13:27,444.02,25.43,5.76,145.74
2026-05-17 08:13:29,414.83,29.44,4.59,98.84
2026-05-17 08:13:31,436.65,30.63,2.24,249.71
2026-05-17 08:13:33,921.56,44.76,5.43,129.18
2026-05-17 08:13:35,502.55,35.47,2.94,130.58
2026-05-17 08:13:37,878.6,24.57,5.23,300.97
2026-05-17 08:13:39,660.68,43.09,3.88,236.51
2026-05-17 08:13:41,751.14,24.09,4.81,285.44
2026-05-17 08:13:43,479.55,27.33,2.68,271.4
2026-05-17 08:13:45,785.31,26.71,2.63,122.84
2026-05-17 08:13:47,843.77,37.87,4.88,197.59
2026-05-17 08:13:50,857.64,23.31,3.69,99.88
2026-05-17 08:13:52,649.56,18.49,2.45,151.1
2026-05-17 08:13:54,498.5,28.39,3.74,330.83
2026-05-17 08:13:56,665.74,43.18,1.66,276.17
2026-05-17 08:13:58,632.92,27.47,5.37,123.46
2026-05-17 08:14:00,552.17,39.05,2.54,301.06
2026-05-17 08:14:02,617.16,18.96,4.69,88.64
2026-05-17 08:14:04,859.37,23.73,4.31,213.12
2026-05-17 08:14:06,778.87,26.99,3.78,342.51
2026-05-17 08:14:08,556.69,41.73,2.03,264.0
2026-05-17 08:14:10,578.29,34.86,4.01,259.71
2026-05-17 08:14:12,836.67,36.57,4.03,72.26
2026-05-17 08:14:14,567.08,27.26,5.73,217.19
2026-05-17 08:14:16,712.98,19.6,3.05,257.38
2026-05-17 08:14:18,478.37,44.53,5.59,126.25
2026-05-17 08:14:20,796.09,30.99,2.04,246.77
2026-05-17 08:14:22,509.87,26.27,5.39,246.71
2026-05-17 08:14:24,546.77,16.99,2.17,193.44
2026-05-17 08:14:26,562.88,18.05,2.64,323.39
2026-05-17 08:14:28,930.97,22.82,4.2,159.66
2026-05-17 08:14:30,932.86,44.17,5.18,72.57
2026-05-17 08:14:32,773.42,24.12,4.97,55.46
2026-05-17 08:14:34,949.4,38.93,1.62,107.83
2026-05-17 08:14:36,824.19,20.78,2.48,150.96
2026-05-17 08:14:38,408.33,39.84,3.58,235.59
2026-05-17 08:14:40,933.34,44.75,4.77,73.9
2026-05-17 08:14:42,510.81,36.39,2.97,76.0
2026-05-17 08:14:44,857.18,44.89,2.37,143.57
2026-05-17 08:14:46,936.9,26.53,4.26,189.27
2026-05-17 08:14:48,715.79,36.41,4.83,114.26
2026-05-17 08:14:50,943.96,18.22,5.09,304.84
2026-05-17 08:14:52,526.79,32.88,2.18,208.63
2026-05-17 08:14:54,774.65,41.8,4.5,299.92
2026-05-17 08:14:56,690.38,20.12,5.8,279.49
2026-05-17 08:14:58,606.78,39.76,3.24,201.02
2026-05-17 08:15:00,416.21,38.74,4.11,109.7
2026-05-17 08:15:02,879.79,25.24,2.84,197.68
2026-05-17 08:15:04,758.82,41.3,4.34,150.58
2026-05-17 08:15:06,491.28,43.04,5.46,195.27
2026-05-17 08:15:08,641.64,25.92,4.67,118.52
2026-05-17 08:15:10,926.24,20.91,2.87,89.42
2026-05-17 08:15:12,844.16,32.81,3.58,103.92
2026-05-17 08:15:14,648.51,27.97,3.28,293.92
2026-05-17 08:15:16,836.52,15.58,5.76,348.43
2026-05-17 08:15:18,772.78,35.93,2.46,50.58
2026-05-17 08:15:20,630.18,41.56,5.31,311.45
2026-05-17 08:15:22,633.65,24.06,2.56,76.27
2026-05-17 08:15:24,659.64,37.17,2.44,172.76
2026-05-17 08:15:26,927.74,34.42,5.34,193.57
2026-05-17 08:15:28,417.78,21.14,3.76,149.48
2026-05-17 08:15:30,727.83,15.29,2.26,122.75
2026-05-17 08:15:32,671.43,34.13,4.91,316.05
2026-05-17 08:15:34,611.92,28.62,2.29,112.3
2026-05-17 08:15:36,615.79,30.25,3.57,106.29
2026-05-17 08:15:38,823.15,37.3,4.58,57.64
2026-05-17 08:15:40,539.28,28.57,2.41,298.57
2026-05-17 08:15:42,636.13,36.15,3.09,67.39
2026-05-17 08:15:44,812.43,34.31,4.87,115.93
2026-05-17 08:15:46,748.52,33.45,4.61,163.07
2026-05-17 08:15:48,724.49,36.19,5.72,343.23
2026-05-17 08:15:50,820.21,28.3,2.14,302.8
2026-05-17 08:15:52,417.9,17.1,2.02,254.42
2026-05-17 08:15:54,725.21,25.59,3.05,89.07
2026-05-17 08:15:56,574.85,33.85,1.68,305.62
2026-05-17 08:15:58,899.34,23.29,4.06,186.5
2026-05-17 08:16:00,746.88,21.25,4.59,334.4
2026-05-17 08:16:02,882.63,37.85,2.85,253.57
2026-05-17 08:16:04,658.38,20.54,3.5,206.84
2026-05-17 08:16:06,802.94,21.31,5.48,194.49
2026-05-17 08:16:08,938.46,33.04,3.89,94.96
2026-05-17 08:16:10,715.02,37.66,2.09,250.25
2026-05-17 08:16:12,599.87,24.68,4.69,52.58
2026-05-17 08:16:14,789.26,29.31,5.66,291.47
2026-05-17 08:16:16,900.93,39.51,4.95,127.71
2026-05-17 08:16:18,759.33,37.22,1.96,340.34
2026-05-17 08:16:20,827.59,42.37,3.02,217.33
2026-05-17 08:16:22,890.37,43.04,2.32,326.96
2026-05-17 08:16:24,560.19,17.85,2.47,242.81
2026-05-17 08:16:26,496.91,38.44,4.22,148.92
2026-05-17 08:16:28,828.76,31.51,1.78,272.86
2026-05-17 08:16:30,648.13,33.06,2.06,90.96
2026-05-17 08:16:32,658.73,42.55,5.43,205.58
2026-05-17 08:16:34,578.63,28.74,5.82,150.11
2026-05-17 08:16:36,815.16,33.89,5.75,269.18
2026-05-17 08:16:38,852.26,17.75,5.21,71.3
2026-05-17 08:16:40,522.14,30.97,5.74,136.04
2026-05-17 08:16:42,831.72,29.51,4.89,199.91
2026-05-17 08:16:44,536.38,41.24,3.96,168.73
2026-05-17 08:16:46,929.69,38.73,2.15,96.79
2026-05-17 08:16:48,660.78,23.28,5.24,114.08
2026-05-17 08:16:50,897.27,22.95,4.97,150.53
2026-05-17 08:16:52,652.32,22.72,5.23,166.45
2026-05-17 08:16:54,710.05,21.52,5.85,115.46
2026-05-17 08:16:56,708.1,25.66,5.71,268.02
2026-05-17 08:16:58,590.97,38.96,3.1,280.03
2026-05-17 08:17:00,643.41,42.38,2.45,157.81
2026-05-17 08:17:02,938.17,32.63,5.87,254.41
2026-05-17 08:17:04,714.45,41.88,2.15,93.47
2026-05-17 08:17:06,621.77,42.88,1.51,144.96
2026-05-17 08:17:08,898.43,32.55,2.67,145.21
2026-05-17 08:17:10,895.57,30.52,3.06,56.37
2026-05-17 08:17:12,563.29,31.61,1.96,345.25
2026-05-17 08:17:14,616.79,33.0,2.49,243.7
2026-05-17 08:17:16,645.32,29.4,3.06,184.73
2026-05-17 08:17:18,908.62,39.03,2.25,145.25
2026-05-17 08:17:20,458.47,25.79,3.82,198.32
2026-05-17 08:17:22,856.01,25.29,2.68,250.75
2026-05-17 08:17:24,910.19,21.63,2.27,186.51
2026-05-17 08:17:26,639.1,33.3,5.86,54.71
2026-05-17 08:17:28,932.75,31.54,5.61,337.92
2026-05-17 08:17:30,777.17,23.04,5.43,167.76
2026-05-17 08:17:32,712.94,20.59,5.2,218.54
2026-05-17 08:17:34,852.48,16.03,5.39,237.75
2026-05-17 08:17:36,685.59,34.49,2.49,264.25
2026-05-17 08:17:38,782.1,24.91,3.11,322.95
2026-05-17 08:17:40,679.56,26.05,5.08,169.48
2026-05-17 08:17:42,921.36,28.0,4.66,243.77
2026-05-17 08:17:44,702.82,39.39,3.4,285.43
2026-05-17 08:17:46,400.81,17.84,3.69,183.99
2026-05-17 08:17:48,515.67,27.49,4.35,240.07
2026-05-17 08:17:50,592.22,16.27,1.76,183.07
2026-05-17 08:17:52,902.96,16.59,3.57,246.94
2026-05-17 08:17:54,813.06,31.04,3.71,233.07
2026-05-17 08:17:56,656.16,39.89,4.47,214.21
2026-05-17 08:17:58,607.76,33.57,3.11,347.35
2026-05-17 08:18:00,809.57,43.76,5.95,274.79
2026-05-17 08:18:02,945.47,41.14,2.59,201.03
2026-05-17 08:18:04,452.49,28.42,2.73,292.6
2026-05-17 08:18:06,759.35,42.86,3.14,256.75
2026-05-17 08:18:08,846.76,37.66,3.27,118.18
2026-05-17 08:18:10,558.94,34.61,3.05,302.51
2026-05-17 08:18:12,757.64,19.89,4.14,53.04
2026-05-17 08:18:14,805.71,22.89,4.16,72.9
2026-05-17 08:18:17,637.98,24.35,3.19,322.75
2026-05-17 08:18:19,711.61,41.48,2.63,152.4
2026-05-17 08:18:21,721.81,31.1,4.92,110.05
2026-05-17 08:18:23,805.56,33.07,5.45,122.05
2026-05-17 08:18:25,609.07,44.83,4.15,128.13
2026-05-17 08:18:27,910.78,37.48,3.36,245.26
2026-05-17 08:18:29,644.01,36.76,2.07,172.27
2026-05-17 08:18:31,813.77,38.65,2.29,77.63
2026-05-17 08:18:33,820.18,25.17,3.74,89.79
2026-05-17 08:18:35,558.32,25.28,5.49,124.71
2026-05-17 08:18:37,614.89,25.87,1.88,175.45
2026-05-17 08:18:39,506.42,43.62,5.88,302.42
2026-05-17 08:18:41,531.9,30.02,4.46,215.53
2026-05-17 08:18:43,455.63,43.43,3.69,83.56
2026-05-17 08:18:45,439.66,36.37,5.85,269.08
2026-05-17 08:18:47,813.69,25.47,2.76,212.56
2026-05-17 08:18:49,588.44,42.32,3.13,336.75
2026-05-17 08:18:51,644.7,21.61,3.12,102.11
2026-05-17 08:18:53,851.63,26.25,4.45,213.4
2026-05-17 08:18:55,827.38,29.06,1.7,297.07
2026-05-17 08:18:57,541.13,39.39,2.63,348.05
2026-05-17 08:18:59,466.02,29.4,4.22,334.27
2026-05-17 08:19:01,568.41,28.55,4.17,107.96
2026-05-17 08:19:03,506.47,26.18,2.78,311.82
2026-05-17 08:19:05,923.6,25.52,2.74,228.54
2026-05-17 08:19:07,609.98,29.1,3.33,339.09
2026-05-17 08:19:09,889.25,15.76,5.5,280.94
2026-05-17 08:19:11,906.65,34.44,3.96,204.59
2026-05-17 08:19:13,870.38,39.3,4.42,62.65
2026-05-17 08:19:15,481.7,39.81,2.05,225.21
2026-05-17 08:19:17,948.96,40.11,4.72,344.76
2026-05-17 08:19:19,580.09,23.23,5.57,333.69
2026-05-17 08:19:21,861.49,38.14,3.6,319.62
2026-05-17 08:19:23,562.13,23.38,1.62,217.63
2026-05-17 08:19:25,641.33,33.88,1.93,201.5
2026-05-17 08:19:27,565.83,30.22,3.67,325.69
2026-05-17 08:19:29,882.64,33.97,4.49,337.96
2026-05-17 08:19:31,679.85,43.83,3.09,211.22
2026-05-17 08:19:33,679.84,44.87,5.8,232.51
2026-05-17 08:19:35,490.43,25.44,2.45,210.39
2026-05-17 08:19:37,513.07,44.71,5.65,255.63
2026-05-17 08:19:39,895.9,43.54,3.07,159.7
2026-05-17 08:19:41,681.9,39.61,5.94,187.76
2026-05-17 08:19:43,746.5,29.79,5.02,267.72
2026-05-17 08:19:45,618.61,21.81,4.21,145.02
2026-05-17 08:19:47,667.2,26.63,5.6,288.17
2026-05-17 08:19:49,559.97,29.64,2.77,333.86
2026-05-17 08:19:51,514.45,35.91,2.74,285.35
2026-05-17 08:19:53,666.23,40.87,3.99,222.18
2026-05-17 08:19:55,728.01,20.25,1.57,324.37
2026-05-17 08:19:57,673.42,29.28,2.91,340.7
2026-05-17 08:19:59,677.4,25.9,3.09,233.39
2026-05-17 08:20:01,927.36,22.39,4.72,223.23
2026-05-17 08:20:03,920.42,42.46,2.15,142.78
2026-05-17 08:20:05,726.59,22.21,5.94,290.52
2026-05-17 08:20:07,730.66,24.94,5.9,306.93
2026-05-17 08:20:09,778.94,17.61,4.04,52.95
2026-05-17 08:20:11,889.02,42.97,4.02,113.05
2026-05-17 08:20:13,877.25,37.85,3.48,174.51
2026-05-17 08:20:15,611.27,22.65,1.95,84.06
2026-05-17 08:20:17,791.37,28.07,4.71,292.51
2026-05-17 08:20:19,413.77,24.53,1.84,318.31
2026-05-17 08:20:21,809.28,32.5,5.86,135.52
2026-05-17 08:20:23,818.37,29.42,2.94,258.09
2026-05-17 08:20:25,547.69,15.92,3.15,227.98
2026-05-17 08:20:27,794.21,35.69,4.61,344.11
2026-05-17 08:20:29,875.44,26.0,2.45,62.8
2026-05-17 08:20:31,425.93,41.31,5.19,106.35
2026-05-17 08:20:33,481.12,21.22,4.84,112.29
2026-05-17 08:20:35,688.32,39.06,3.94,262.3
2026-05-17 08:20:37,426.31,33.74,2.82,199.26
2026-05-17 08:20:39,565.45,39.83,2.46,127.65
